"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1225,0.084868304
0,1226,0.084542215
0,1227,0.084217444
0,1228,0.083893985
0,1229,0.08357183
0,1230,0.08325097
0,1231,0.0829314
0,1232,0.08261312
0,1233,0.082296126
0,1234,0.0819804
0,1235,0.081665955
0,1236,0.08135277
0,1237,0.081040844
0,1238,0.08073018
0,1239,0.08042076
0,1240,0.08011259
0,1241,0.07980566
0,1242,0.07949995
0,1243,0.079195485
0,1244,0.07889223
0,1245,0.07859021
0,1246,0.07828939
0,1247,0.07798978
0,1248,0.077691376
0,1249,0.07739418
0,1250,0.077098176
0,1251,0.076803364
0,1252,0.07650974
0,1253,0.07621729
0,1254,0.075926006
0,1255,0.0756359
0,1256,0.075346954
0,1257,0.075059175
0,1258,0.074772544
0,1259,0.07448706
0,1260,0.074202724
0,1261,0.07391953
0,1262,0.07363747
0,1263,0.07335654
0,1264,0.07307673
0,1265,0.07279805
0,1266,0.07252049
0,1267,0.072244026
0,1268,0.07196868
0,1269,0.07169443
0,1270,0.07142128
0,1271,0.07114922
0,1272,0.07087825
0,1273,0.07060837
0,1274,0.07033957
0,1275,0.07007183
0,1276,0.069805175
0,1277,0.06953958
0,1278,0.069275044
0,1279,0.06901156
0,1280,0.06874914
0,1281,0.068487756
0,1282,0.068227425
0,1283,0.06796812
0,1284,0.06770986
0,1285,0.06745265
0,1286,0.06719645
0,1287,0.066941276
0,1288,0.06668712
0,1289,0.06643398
0,1290,0.066181846
0,1291,0.065930724
0,1292,0.0656806
0,1293,0.06543147
0,1294,0.065183334
0,1295,0.06493619
0,1296,0.06469003
0,1297,0.064444855
0,1298,0.06420065
0,1299,0.063957416
0,1300,0.06371515
0,1301,0.06347386
0,1302,0.06323352
0,1303,0.06299414
0,1304,0.062755704
0,1305,0.062518224
0,1306,0.06228169
0,1307,0.062046096
0,1308,0.061811436
0,1309,0.061577708
0,1310,0.06134491
0,1311,0.061113037
0,1312,0.060882084
0,1313,0.060652047
0,1314,0.060422927
0,1315,0.060194716
0,1316,0.05996741
0,1317,0.059741005
0,1318,0.0595155
0,1319,0.059290886
0,1320,0.059067164
0,1321,0.058844335
0,1322,0.05862239
0,1323,0.058401328
0,1324,0.058181137
0,1325,0.05796182
0,1326,0.057743378
0,1327,0.057525795
0,1328,0.057309076
0,1329,0.057093218
0,1330,0.056878213
0,1331,0.05666406
0,1332,0.056450754
0,1333,0.056238294
0,1334,0.05602667
0,1335,0.05581589
0,1336,0.05560594
0,1337,0.05539682
0,1338,0.055188533
0,1339,0.054981064
0,1340,0.05477442
0,1341,0.054568585
0,1342,0.054363567
0,1343,0.054159362
0,1344,0.05395596
0,1345,0.053753365
0,1346,0.05355157
0,1347,0.053350568
0,1348,0.053150363
0,1349,0.052950945
0,1350,0.052752316
0,1351,0.05255447
0,1352,0.052357405
0,1353,0.052161116
0,1354,0.051965605
0,1355,0.05177086
0,1356,0.051576886
0,1357,0.051383678
0,1358,0.05119123
0,1359,0.05099954
0,1360,0.05080861
0,1361,0.05061843
0,1362,0.050428998
0,1363,0.05024031
0,1364,0.050052367
